848.00,2.941
848.50,2.968
849.00,2.949
849.50,2.968
850.00,2.951
850.50,2.949
851.00,2.980
851.50,3.001
852.00,2.985
852.50,2.970
853.00,2.941
853.50,2.963
854.00,2.954
854.50,2.984
855.00,2.966
855.50,2.972
856.00,2.972
856.50,2.985
857.00,2.980
857.50,2.984
858.00,2.983
858.50,3.003
859.00,2.957
859.50,2.944
860.00,2.931
860.50,2.951
861.00,2.966
861.50,3.003
862.00,3.030
862.50,3.039
863.00,2.969
863.50,2.963
864.00,2.950
864.50,2.977
865.00,2.952
865.50,2.973
866.00,3.010
866.50,3.001
867.00,3.000
867.50,2.980
868.00,2.980
868.50,2.947
869.00,2.939
869.50,2.941
870.00,2.982
870.50,3.000
871.00,3.016
871.50,3.000
872.00,3.008
872.50,3.003
873.00,2.992
873.50,2.986
874.00,2.998
874.50,3.021
875.00,2.987
875.50,2.991
876.00,2.993
876.50,3.002
877.00,2.992
877.50,2.987
878.00,3.001
878.50,3.036
879.00,3.007
879.50,3.020
880.00,2.995
880.50,3.022
881.00,3.005
881.50,2.974
882.00,2.987
882.50,2.995
883.00,3.045
883.50,3.013
884.00,3.006
884.50,3.001
885.00,3.005
885.50,3.010
886.00,3.010
886.50,3.037
887.00,3.045
887.50,3.048
888.00,3.039
888.50,3.017
889.00,3.021
889.50,3.016
890.00,3.014
890.50,3.001
891.00,3.004
891.50,3.026
892.00,3.026
892.50,3.038
893.00,3.034
893.50,3.042
894.00,3.040
894.50,3.046
895.00,3.038
895.50,3.025
896.00,3.038
896.50,3.034
897.00,3.041
897.50,3.020
898.00,3.017
898.50,3.019
899.00,3.026
899.50,3.051
900.00,3.053
900.50,3.046
901.00,3.036
901.50,3.046
902.00,3.064
902.50,3.047
903.00,3.041
903.50,3.028
904.00,3.046
904.50,3.038
905.00,3.034
905.50,3.059
906.00,3.072
906.50,3.088
907.00,3.063
907.50,3.063
908.00,3.066
908.50,3.085
909.00,3.068
909.50,3.045
910.00,3.033
910.50,3.047
911.00,3.045
911.50,3.045
912.00,3.046
912.50,3.062
913.00,3.054
913.50,3.051
914.00,3.058
914.50,3.070
915.00,3.078
915.50,3.083
916.00,3.086
916.50,3.078
917.00,3.071
917.50,3.053
918.00,3.055
918.50,3.055
919.00,3.070
919.50,3.078
920.00,3.068
920.50,3.066
921.00,3.067
921.50,3.092
922.00,3.096
922.50,3.097
923.00,3.103
923.50,3.108
924.00,3.095
924.50,3.072
925.00,3.061
925.50,3.078
926.00,3.104
926.50,3.120
927.00,3.103
927.50,3.094
928.00,3.096
928.50,3.118
929.00,3.132
929.50,3.131
930.00,3.116
930.50,3.088
931.00,3.082
931.50,3.082
932.00,3.075
932.50,3.087
933.00,3.075
933.50,3.078
934.00,3.074
934.50,3.083
935.00,3.091
935.50,3.097
936.00,3.097
936.50,3.109
937.00,3.117
937.50,3.123
938.00,3.106
938.50,3.089
939.00,3.093
939.50,3.105
940.00,3.103
940.50,3.086
941.00,3.084
941.50,3.096
942.00,3.113
942.50,3.116
943.00,3.115
943.50,3.111
944.00,3.126
944.50,3.136
945.00,3.140
945.50,3.119
946.00,3.117
946.50,3.122
947.00,3.123
947.50,3.108
948.00,3.104
948.50,3.102
949.00,3.113
949.50,3.107
950.00,3.109
950.50,3.101
951.00,3.110
951.50,3.113
952.00,3.115
952.50,3.107
953.00,3.101
953.50,3.100
954.00,3.108
954.50,3.117
955.00,3.121
955.50,3.133
956.00,3.135
956.50,3.130
957.00,3.126
957.50,3.125
958.00,3.117
958.50,3.113
959.00,3.100
959.50,3.108
960.00,3.097
960.50,3.126
961.00,3.125
961.50,3.136
962.00,3.116
962.50,3.126
963.00,3.109
963.50,3.113
964.00,3.103
964.50,3.117
965.00,3.104
965.50,3.102
966.00,3.097
966.50,3.100
967.00,3.105
967.50,3.106
968.00,3.101
968.50,3.104
969.00,3.103
969.50,3.112
970.00,3.104
970.50,3.107
971.00,3.109
971.50,3.101
972.00,3.103
972.50,3.096
973.00,3.108
973.50,3.105
974.00,3.107
974.50,3.101
975.00,3.101
975.50,3.103
976.00,3.100
976.50,3.097
977.00,3.091
977.50,3.087
978.00,3.090
978.50,3.086
979.00,3.100
979.50,3.094
980.00,3.102
980.50,3.096
981.00,3.100
981.50,3.097
982.00,3.091
982.50,3.087
983.00,3.087
983.50,3.089
984.00,3.087
984.50,3.088
985.00,3.089
985.50,3.088
986.00,3.086
986.50,3.086
987.00,3.086
987.50,3.082
988.00,3.083
988.50,3.072
989.00,3.059
989.50,3.049
990.00,3.052
990.50,3.056
991.00,3.062
991.50,3.064
992.00,3.071
992.50,3.067
993.00,3.068
993.50,3.068
994.00,3.065
994.50,3.062
995.00,3.053
995.50,3.050
996.00,3.046
996.50,3.051
997.00,3.056
997.50,3.059
998.00,3.055
998.50,3.045
999.00,3.043
999.50,3.043
1000.00,3.055
1000.50,3.054
1001.00,3.047
1001.50,3.043
1002.00,3.043
1002.50,3.048
1003.00,3.038
1003.50,3.034
1004.00,3.035
1004.50,3.036
1005.00,3.029
1005.50,3.022
1006.00,3.018
1006.50,3.022
1007.00,3.021
1007.50,3.021
1008.00,3.020
1008.50,3.020
1009.00,3.019
1009.50,3.012
1010.00,3.010
1010.50,3.009
1011.00,3.009
1011.50,3.007
1012.00,3.000
1012.50,2.995
1013.00,2.993
1013.50,2.994
1014.00,2.994
1014.50,2.990
1015.00,2.983
1015.50,2.981
1016.00,2.980
1016.50,2.983
1017.00,2.982
1017.50,2.980
1018.00,2.976
1018.50,2.976
1019.00,2.976
1019.50,2.973
1020.00,2.971
1020.50,2.966
1021.00,2.966
1021.50,2.960
1022.00,2.961
1022.50,2.964
1023.00,2.967
1023.50,2.962
1024.00,2.958
1024.50,2.954
1025.00,2.953
1025.50,2.946
1026.00,2.947
1026.50,2.950
1027.00,2.954
1027.50,2.946
1028.00,2.941
1028.50,2.935
1029.00,2.933
1029.50,2.928
1030.00,2.930
1030.50,2.932
1031.00,2.931
1031.50,2.926
1032.00,2.919
1032.50,2.918
1033.00,2.913
1033.50,2.915
1034.00,2.916
1034.50,2.918
1035.00,2.915
1035.50,2.909
1036.00,2.907
1036.50,2.901
1037.00,2.897
1037.50,2.895
1038.00,2.897
1038.50,2.896
1039.00,2.893
1039.50,2.893
1040.00,2.892
1040.50,2.889
1041.00,2.885
1041.50,2.880
1042.00,2.880
1042.50,2.880
1043.00,2.879
1043.50,2.875
1044.00,2.873
1044.50,2.872
1045.00,2.871
1045.50,2.864
1046.00,2.861
1046.50,2.858
1047.00,2.859
1047.50,2.854
1048.00,2.856
1048.50,2.853
1049.00,2.853
1049.50,2.848
1050.00,2.842
1050.50,2.843
1051.00,2.839
1051.50,2.840
1052.00,2.834
1052.50,2.834
1053.00,2.833
1053.50,2.830
1054.00,2.826
1054.50,2.823
1055.00,2.820
1055.50,2.818
1056.00,2.817
1056.50,2.818
1057.00,2.817
1057.50,2.815
1058.00,2.810
1058.50,2.807
1059.00,2.802
1059.50,2.804
1060.00,2.805
1060.50,2.802
1061.00,2.797
1061.50,2.797
1062.00,2.787
1062.50,2.783
1063.00,2.782
1063.50,2.813
1064.00,2.834
1064.50,2.836
1065.00,2.793
1065.50,2.784
1066.00,2.786
1066.50,2.809
1067.00,2.779
1067.50,2.759
1068.00,2.759
1068.50,2.776
1069.00,2.779
1069.50,2.743
1070.00,2.746
1070.50,2.760
1071.00,2.787
1071.50,2.767
1072.00,2.752
1072.50,2.728
1073.00,2.740
1073.50,2.736
1074.00,2.737
1074.50,2.727
1075.00,2.735
1075.50,2.743
1076.00,2.739
1076.50,2.718
1077.00,2.725
1077.50,2.727
1078.00,2.729
1078.50,2.719
1079.00,2.715
1079.50,2.725
1080.00,2.728
1080.50,2.737
1081.00,2.733
1081.50,2.726
1082.00,2.720
1082.50,2.711
1083.00,2.713
1083.50,2.691
1084.00,2.699
1084.50,2.713
1085.00,2.738
1085.50,2.716
1086.00,2.709
1086.50,2.701
1087.00,2.699
1087.50,2.697
1088.00,2.702
1088.50,2.709
1089.00,2.697
1089.50,2.705
1090.00,2.721
1090.50,2.725
1091.00,2.707
1091.50,2.689
1092.00,2.687
1092.50,2.675
1093.00,2.667
1093.50,2.665
1094.00,2.676
1094.50,2.677
1095.00,2.673
1095.50,2.656
1096.00,2.657
1096.50,2.660
1097.00,2.670
1097.50,2.670
1098.00,2.659
1098.50,2.662
1099.00,2.672
1099.50,2.683
1100.00,2.685
