1005.50,0.739
1006.00,0.737
1006.50,0.735
1007.00,0.733
1007.50,0.731
1008.00,0.729
1008.50,0.726
1009.00,0.725
1009.50,0.722
1010.00,0.720
1010.50,0.718
1011.00,0.716
1011.50,0.715
1012.00,0.713
1012.50,0.711
1013.00,0.708
1013.50,0.706
1014.00,0.704
1014.50,0.702
1015.00,0.699
1015.50,0.697
1016.00,0.695
1016.50,0.693
1017.00,0.691
1017.50,0.688
1018.00,0.686
1018.50,0.683
1019.00,0.681
1019.50,0.681
1020.00,0.679
1020.50,0.677
1021.00,0.673
1021.50,0.671
1022.00,0.668
1022.50,0.666
1023.00,0.664
1023.50,0.662
1024.00,0.659
1024.50,0.657
1025.00,0.655
1025.50,0.653
1026.00,0.651
1026.50,0.648
1027.00,0.648
1027.50,0.646
1028.00,0.644
1028.50,0.640
1029.00,0.638
1029.50,0.636
1030.00,0.633
1030.50,0.631
1031.00,0.629
1031.50,0.627
1032.00,0.625
1032.50,0.623
1033.00,0.621
1033.50,0.618
1034.00,0.616
1034.50,0.615
1035.00,0.613
1035.50,0.610
1036.00,0.607
1036.50,0.605
1037.00,0.603
1037.50,0.601
1038.00,0.598
1038.50,0.596
1039.00,0.594
1039.50,0.592
1040.00,0.590
1040.50,0.587
1041.00,0.585
1041.50,0.583
1042.00,0.581
1042.50,0.578
1043.00,0.576
1043.50,0.575
1044.00,0.573
1044.50,0.571
1045.00,0.569
1045.50,0.566
1046.00,0.564
1046.50,0.562
1047.00,0.560
1047.50,0.558
1048.00,0.556
1048.50,0.554
1049.00,0.551
1049.50,0.549
1050.00,0.547
1050.50,0.545
1051.00,0.543
1051.50,0.541
1052.00,0.539
1052.50,0.537
1053.00,0.535
1053.50,0.532
1054.00,0.530
1054.50,0.528
1055.00,0.526
1055.50,0.524
1056.00,0.522
1056.50,0.520
1057.00,0.519
1057.50,0.517
1058.00,0.515
1058.50,0.513
1059.00,0.511
1059.50,0.509
1060.00,0.507
1060.50,0.505
1061.00,0.503
1061.50,0.502
1062.00,0.500
1062.50,0.498
1063.00,0.496
1063.50,0.494
1064.00,0.492
1064.50,0.491
1065.00,0.489
1065.50,0.487
1066.00,0.485
1066.50,0.484
1067.00,0.482
1067.50,0.480
1068.00,0.478
1068.50,0.477
1069.00,0.475
1069.50,0.474
1070.00,0.472
1070.50,0.470
1071.00,0.468
1071.50,0.466
1072.00,0.465
1072.50,0.464
1073.00,0.462
1073.50,0.460
1074.00,0.458
1074.50,0.456
1075.00,0.455
1075.50,0.453
1076.00,0.451
1076.50,0.450
1077.00,0.448
1077.50,0.447
1078.00,0.445
1078.50,0.443
1079.00,0.442
1079.50,0.441
1080.00,0.439
1080.50,0.438
1081.00,0.436
1081.50,0.435
1082.00,0.434
1082.50,0.432
1083.00,0.431
1083.50,0.430
1084.00,0.428
1084.50,0.427
1085.00,0.426
1085.50,0.424
1086.00,0.423
1086.50,0.422
1087.00,0.420
1087.50,0.419
1088.00,0.418
1088.50,0.416
1089.00,0.415
1089.50,0.414
1090.00,0.413
1090.50,0.412
1091.00,0.411
1091.50,0.410
1092.00,0.409
1092.50,0.407
1093.00,0.406
1093.50,0.405
1094.00,0.404
1094.50,0.403
1095.00,0.402
1095.50,0.401
1096.00,0.400
1096.50,0.399
1097.00,0.398
1097.50,0.397
1098.00,0.396
1098.50,0.395
1099.00,0.394
1099.50,0.393
1100.00,0.392
